# JavaSimulatorWrapper Results
# Mon Aug 08 16:45:47 EDT 2016
#
# calculated parameters
Probability Matrix
Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11
1.0,1.0,0.0,0.2881356,0.7,0.18781723,0.23857868,0.92727274,0.12727273,0.6727272,0.8545455
1.0,1.0,0.0,0.19417475,0.71428573,0.19417475,0.20430106,0.8,0.1,0.8,0.76
1.0,1.0,0.0,0.14778325,0.625,0.15865384,0.17703348,0.69767445,0.11627908,0.76744187,0.8604651
1.0,1.0,0.0,0.21164022,0.5454545,0.18660288,0.13065326,0.90909094,0.13636363,0.8863636,0.59090906
1.0,1.0,0.0,0.24607329,0.8,0.22340424,0.22522523,0.8545455,0.14545454,0.7636363,0.90909094
1.0,1.0,0.0,0.1862745,0.6666667,0.177665,0.16744186,0.8444444,0.044444446,0.7777778,0.8
1.0,1.0,0.0,0.18716577,0.39999998,0.125,0.12307692,1.0,0.057142857,0.7142857,0.68571424
1.0,1.0,0.0,0.21544714,0.6363636,0.21951218,0.17889906,0.9636364,0.12727273,0.81818175,0.7090909
1.0,1.0,0.0,0.22666669,0.45454544,0.22439025,0.19642858,0.86440676,0.08474576,0.77966106,0.7457627
1.0,1.0,0.0,0.1889401,0.57894737,0.1761658,0.15121952,0.8913044,0.23913044,0.73913044,0.673913
1.0,1.0,0.0,0.28042328,0.5833333,0.25104603,0.25247526,0.7910448,0.10447761,0.89552236,0.761194
1.0,1.0,0.0,0.20231213,0.39999998,0.19999999,0.18229166,0.7954545,0.045454543,0.84090906,0.7954545
1.0,1.0,0.0,0.2087912,0.3333333,0.15624999,0.1553398,0.88372093,0.06976744,0.8139535,0.74418604
1.0,1.0,0.0,0.15346535,0.71428573,0.17741935,0.16831684,0.7380952,0.11904762,0.78571427,0.8095238
1.0,1.0,0.0,0.24293785,0.7,0.24444444,0.14761905,0.877551,0.14285715,0.8979592,0.6326531
1.0,1.0,0.0,0.24170616,0.42857143,0.18039215,0.20689654,0.9107143,0.053571425,0.82142854,0.64285713
1.0,1.0,0.0,0.21962616,0.8,0.17283951,0.18041235,0.9591837,0.08163265,0.8571428,0.71428573
1.0,1.0,0.0,0.20408164,1.0,0.14285715,0.16410255,0.8888889,0.111111104,0.6888889,0.71111107
1.0,1.0,0.0,0.23036648,0.71428573,0.21229051,0.11792453,0.9777778,0.22222222,0.8444445,0.5555555
1.0,1.0,0.0,0.31250003,0.42857143,0.21459228,0.21393034,0.9166666,0.05,0.8333334,0.71666664
1.0,1.0,0.0,0.20297031,0.76470584,0.2295082,0.15270935,0.8367347,0.26530612,0.85714287,0.632653
1.0,1.0,0.0,0.25806448,0.6666667,0.24043716,0.19905214,0.8888889,0.074074075,0.8148148,0.7777778
1.0,1.0,0.0,0.2244898,0.3888889,0.20895523,0.19117646,0.84615386,0.13461539,0.8076923,0.74999994
1.0,1.0,0.0,0.19999999,0.0,0.15315314,0.13989636,0.95238096,0.0,0.8095238,0.6428572
1.0,1.0,0.0,0.24999999,-1.0,0.22680412,0.13942307,0.86538464,0.0,0.84615386,0.5576923
1.0,1.0,0.0,0.22123893,0.45454544,0.19902912,0.16080402,0.90909094,0.09090909,0.74545455,0.58181816
1.0,1.0,0.0,0.20588234,0.7,0.28,0.22943723,0.7101449,0.10144927,0.91304344,0.76811594
1.0,1.0,0.0,0.2371134,0.625,0.24000001,0.18848169,0.88461536,0.09615383,0.80769235,0.6923077
1.0,1.0,0.0,0.2892562,0.8125,0.27118644,0.21463415,0.9090909,0.16883117,0.8311688,0.5714286
1.0,1.0,0.0,0.23175967,0.6875,0.1846847,0.22222224,0.94736844,0.19298245,0.71929824,0.80701756
1.0,1.0,0.0,0.20524016,0.25,0.2451923,0.23350254,0.78333336,0.03333333,0.84999996,0.76666665
1.0,1.0,0.0,0.24034333,0.6666667,0.2944785,0.25,0.8888889,0.12698413,0.7619048,0.7619048
1.0,1.0,0.0,0.2139738,0.6666667,0.23786406,0.20408162,0.8596491,0.105263166,0.8596491,0.7017544
1.0,1.0,0.0,0.23046876,0.87500006,0.25,0.19186047,0.92187494,0.21875001,0.765625,0.515625
1.0,1.0,0.0,0.2608696,0.5454545,0.23444976,0.23076925,0.90000004,0.099999994,0.8166666,0.75
1.0,1.0,0.0,0.23966941,1.0,0.23563218,0.21276595,0.96666664,0.16666667,0.68333334,0.6666666
1.0,1.0,0.0,0.24561405,0.42857143,0.19047618,0.19892472,0.9767442,0.06976744,0.9302325,0.8604651
1.0,1.0,0.0,0.22222221,0.57142854,0.2128713,0.16509435,0.84,0.08,0.86,0.70000005
1.0,1.0,0.0,0.19905214,0.75,0.19402987,0.21264367,0.91304344,0.06521739,0.84782606,0.8043479
1.0,1.0,0.0,0.22335026,0.7777778,0.18376067,0.16157204,0.88,0.14,0.85999995,0.74
1.0,1.0,0.0,0.17256637,0.0,0.16393442,0.1699029,0.8863636,0.0,0.6818182,0.7954545
1.0,1.0,0.0,0.25358853,0.375,0.24423963,0.21229051,0.8833334,0.049999997,0.8833333,0.6333333
1.0,1.0,0.0,0.16494846,0.5,0.18226601,0.12857144,0.84210527,0.026315786,0.9736842,0.71052635
1.0,1.0,0.0,0.1825726,0.71428573,0.17105262,0.19786096,0.86274505,0.19607843,0.76470584,0.72549015
1.0,1.0,0.0,0.18085107,0.71428573,0.2,0.14851485,0.7727273,0.22727273,0.8636364,0.6818182
1.0,1.0,0.0,0.21800947,0.49999997,0.1889401,0.16666667,0.9387755,0.10204081,0.8367347,0.6326531
1.0,1.0,0.0,0.2,0.6666667,0.19897959,0.16666667,0.8913044,0.04347826,0.8478261,0.7173913
1.0,1.0,0.0,0.2648402,0.8333334,0.2914573,0.28155342,0.79452056,0.06849315,0.79452056,0.79452056
1.0,0.9714285,2.6553372E-4,0.1904762,0.25,0.14646465,0.16304348,0.9142857,0.057142857,0.82857144,0.85714287
1.0,1.0,0.0,0.21465969,0.71428573,0.21505375,0.18803419,0.82,0.099999994,0.79999995,0.88
1.0,1.0,0.0,0.22439025,0.25,0.25287357,0.19780222,0.92,0.02,0.88,0.72
1.0,1.0,0.0,0.2121212,0.625,0.20192307,0.14678898,0.9607843,0.19607846,0.8235294,0.627451
1.0,1.0,0.0,0.27102804,1.0,0.22784811,0.20930232,0.8923077,0.19999999,0.83076924,0.6923077
1.0,1.0,0.0,0.2712766,0.6,0.24623118,0.16086958,0.92727274,0.054545447,0.8909091,0.6727273
1.0,1.0,0.0,0.17587939,0.5384615,0.17989416,0.1871345,0.8139535,0.1627907,0.79069763,0.74418604
1.0,1.0,0.0,0.24747474,0.22222221,0.21989527,0.21428575,0.87499994,0.071428575,0.75,0.75
1.0,1.0,0.0,0.23979591,0.875,0.19711539,0.2087912,0.8703704,0.12962961,0.7592593,0.7037037
1.0,1.0,0.0,0.20388348,0.6666667,0.21264367,0.2094241,0.8571428,0.08163265,0.75510204,0.8163265
1.0,1.0,0.0,0.18713452,0.11111112,0.2,0.12500001,0.8205129,0.025641024,0.9230769,0.64102566
1.0,1.0,0.0,0.1904762,0.16666666,0.14009663,0.17514125,0.8648649,0.027027024,0.7837838,0.8378378
0.96428573,1.0,0.0,0.2816092,0.35714287,0.22167486,0.18994413,0.9074074,0.0925926,0.8333333,0.6296296
1.0,1.0,0.0,0.23280422,0.61538464,0.25433525,0.18552037,0.84615386,0.15384616,0.84615386,0.78846157
1.0,1.0,0.0,0.21719457,0.5625,0.24884795,0.2538071,0.7741935,0.14516129,0.87096775,0.8064516
1.0,1.0,0.0,0.25862065,0.5,0.19,0.16145833,0.9375,0.083333336,0.7916667,0.6458333
1.0,1.0,0.0,0.25365853,0.54545456,0.27748692,0.19736843,0.8125,0.09375001,0.82812506,0.70312506
1.0,1.0,0.0,0.26543212,0.6666667,0.21917808,0.22033897,0.7962963,0.14814813,0.8888889,0.72222227
1.0,1.0,0.0,0.19230768,0.6666667,0.16582915,0.10897436,1.0,0.17142858,0.94285715,0.48571426
1.0,1.0,0.0,0.20202021,0.42857143,0.16525425,0.15962441,0.8888889,0.06666667,0.8666667,0.75555557
1.0,1.0,0.0,0.1701031,0.28571427,0.18633541,0.1372549,0.89189196,0.054054048,0.81081086,0.75675684
1.0,1.0,0.0,0.27272728,0.39999998,0.20454545,0.1813187,0.9807692,0.07692307,0.8653846,0.6346154
1.0,1.0,0.0,0.20114942,0.75000006,0.19047618,0.16666666,0.7954545,0.06818182,0.9090909,0.77272725
1.0,1.0,0.0,0.19337015,0.5,0.16964285,0.121827416,0.8333334,0.047619045,0.90476197,0.5714286
1.0,1.0,0.0,0.24311928,0.7647059,0.22666667,0.18719213,0.86885244,0.21311477,0.83606553,0.6229508
1.0,1.0,0.0,0.24468087,0.75000006,0.19806765,0.20958085,0.92,0.120000005,0.82,0.70000005
1.0,1.0,0.0,0.185,0.75000006,0.17486338,0.16265061,0.902439,0.14634146,0.7804878,0.65853655
1.0,1.0,0.0,0.14957266,0.44444442,0.19101124,0.15023473,0.8139535,0.093023255,0.79069763,0.74418604
1.0,1.0,0.0,0.20571432,1.0,0.1962617,0.16666666,0.78260875,0.021739129,0.9130435,0.82608694
1.0,1.0,0.0,0.20967741,0.87500006,0.22826087,0.17999999,0.8125,0.14583334,0.875,0.75
1.0,1.0,0.0,0.19545454,0.87500006,0.156,0.13809523,0.8958333,0.14583334,0.81250006,0.6041667
1.0,1.0,0.0,0.26666668,0.90909094,0.25892857,0.23333333,0.86153847,0.15384616,0.8923077,0.64615387
1.0,1.0,0.0,0.1923077,1.0,0.19148938,0.17021278,0.875,0.024999999,0.90000004,0.8
1.0,1.0,0.0,0.21333334,0.71428573,0.23999998,0.2094241,0.92307687,0.09615383,0.8076923,0.7692308
1.0,1.0,0.0,0.16915421,0.6363636,0.16113745,0.18181819,0.77272725,0.15909092,0.7727273,0.7727273
1.0,1.0,0.0,0.20465116,0.59999996,0.2074468,0.16157204,0.86274505,0.058823533,0.76470584,0.72549015
1.0,1.0,0.0,0.19895287,0.0,0.16250001,0.15865384,0.82608694,0.0,0.84782606,0.7173913
1.0,1.0,0.0,0.18454935,0.71428573,0.21229051,0.1778846,0.9148936,0.10638298,0.80851066,0.78723407
1.0,1.0,0.0,0.24712646,0.71428573,0.18085107,0.15346535,0.91489357,0.106382966,0.7234042,0.6595745
1.0,1.0,0.0,0.21463415,0.5555556,0.18965517,0.23195876,0.78571427,0.08928571,0.78571427,0.80357146
1.0,1.0,0.0,0.2795699,0.33333334,0.19512194,0.21004568,0.88135594,0.0338983,0.8135593,0.77966106
1.0,1.0,0.0,0.25910935,0.49999997,0.2715517,0.23012553,0.8767124,0.06849314,0.8630137,0.7534247
1.0,1.0,0.0,0.24886878,0.87500006,0.2600897,0.18781723,0.85937506,0.10937501,0.90625006,0.578125
1.0,1.0,0.0,0.18333332,0.7,0.15544042,0.118226595,0.94285715,0.2,0.85714287,0.6857143
1.0,1.0,0.0,0.26262626,0.7777778,0.20283018,0.19736843,0.9285714,0.125,0.76785713,0.80357146
1.0,1.0,0.0,0.21505375,0.7777778,0.18324606,0.16666667,0.8888889,0.15555556,0.77777773,0.6888889
1.0,1.0,0.0,0.1845238,0.625,0.107623324,0.16,0.88571423,0.14285713,0.68571424,0.8
1.0,1.0,0.0,0.2688172,0.75,0.18357489,0.19095479,0.92592597,0.11111111,0.7037037,0.7037037
1.0,1.0,0.0,0.3025641,0.5882353,0.24489796,0.18852459,0.88059705,0.14925374,0.89552236,0.6865671
1.0,0.98484844,2.677376E-4,0.22580644,0.7777778,0.26960784,0.23655914,0.8484849,0.106060594,0.8333333,0.6666667
1.0,1.0,0.0,0.19704433,0.6666666,0.19758064,0.18124999,0.78431374,0.11764706,0.9607843,0.5686274
1.0,1.0,0.0,0.23893805,0.85714287,0.2352941,0.16509433,0.91525424,0.20338982,0.8135593,0.59322035
1.0,1.0,0.0,0.11864406,0.3846154,0.08556149,0.04186046,0.9545455,0.22727273,0.7272727,0.40909088
1.0,1.0,0.0,0.25510204,1.0,0.22613066,0.146789,0.98039216,0.11764705,0.88235295,0.627451
1.0,1.0,0.0,0.20454548,0.14285713,0.16190477,0.19786096,0.8181818,0.02272727,0.7727273,0.84090906
1.0,1.0,0.0,0.22598869,1.0,0.14903846,0.14349777,0.9302325,0.09302324,0.7209302,0.74418604
1.0,1.0,0.0,0.22751322,0.87500006,0.18974356,0.15555556,0.8958333,0.14583334,0.7708333,0.5833333
1.0,1.0,0.0,0.18055557,0.8,0.19270833,0.1878453,0.8863636,0.090909086,0.8409091,0.7727273
1.0,1.0,0.0,0.24352328,0.44444442,0.22072071,0.20618558,0.8703703,0.074074075,0.9074074,0.7407407
1.0,1.0,0.0,0.19323672,0.5,0.20197044,0.15104167,0.8695652,0.1521739,0.8913044,0.63043475
1.0,1.0,0.0,0.296875,0.75,0.2555066,0.19780219,0.87692314,0.09230769,0.8923077,0.5538462
1.0,1.0,0.0,0.20408164,0.0,0.1980198,0.17514125,0.8695652,0.0,0.8695652,0.673913
1.0,1.0,0.0,0.17117117,0.125,0.22289157,0.13333334,0.90476197,0.023809524,0.8809524,0.52380955
1.0,1.0,0.0,0.22885573,0.6363636,0.1923077,0.1542056,0.92,0.14,0.8,0.65999997
1.0,1.0,0.0,0.1846847,0.57142854,0.1880342,0.19170985,0.7735849,0.07547169,0.8301887,0.6981132
1.0,1.0,0.0,0.25757578,0.375,0.24074076,0.17272727,0.85,0.05,0.8666666,0.6333333
1.0,1.0,0.0,0.25700936,0.5,0.23144107,0.22564103,0.8870968,0.04838709,0.8548387,0.7096774
1.0,1.0,0.0,0.2202381,0.75,0.17857143,0.18269229,0.7708333,0.062499996,0.8333334,0.7916667
1.0,1.0,0.0,0.14925373,0.39999998,0.13265306,0.18324606,0.7894737,0.05263158,0.68421054,0.92105263
1.0,1.0,0.0,0.24,0.71428573,0.2,0.23958334,0.82758623,0.0862069,0.7586207,0.79310346
1.0,1.0,0.0,0.18905471,1.0,0.19786096,0.14917128,0.88372093,0.04651163,0.8604651,0.627907
1.0,1.0,0.0,0.17877094,1.0,0.12834226,0.12169312,1.0,0.25,0.75000006,0.71875
1.0,1.0,0.0,0.28169012,0.7,0.3038674,0.24766356,0.9090909,0.10606061,0.8333333,0.8030303
1.0,1.0,0.0,0.22077923,1.0,0.21028039,0.19730942,0.85,0.049999997,0.75,0.73333335
1.0,1.0,0.0,0.21348314,0.33333334,0.15384616,0.16243654,0.9268293,0.048780486,0.68292683,0.78048784
1.0,1.0,0.0,0.23786408,0.33333334,0.24000001,0.12442397,0.9607843,0.019607842,0.9411765,0.5294118
1.0,0.98550725,2.6795283E-4,0.229572,0.7,0.31073448,0.2062257,0.8550725,0.101449266,0.79710144,0.76811594
1.0,1.0,0.0,0.27040818,0.84615386,0.2437811,0.20183486,0.82812506,0.171875,0.765625,0.6875
1.0,1.0,0.0,0.23786408,0.75000006,0.22173913,0.17647058,0.8909091,0.10909091,0.92727274,0.70909095
1.0,1.0,0.0,0.22360247,0.42857143,0.1659193,0.19879518,0.83720934,0.06976744,0.8604651,0.76744187
1.0,1.0,0.0,0.23963134,0.14285713,0.24401915,0.2819149,0.8125,0.015625,0.796875,0.82812506
1.0,1.0,0.0,0.2657005,0.3157895,0.26344085,0.22784807,0.9322034,0.10169492,0.8305085,0.6101695
1.0,1.0,0.0,0.1576087,0.33333334,0.17525773,0.1572327,0.85294116,0.029411763,1.0,0.7352941
1.0,1.0,0.0,0.25221238,1.0,0.26666665,0.17801048,0.9661017,0.20338982,0.9491525,0.5762712
1.0,1.0,0.0,0.20642203,1.0,0.24226806,0.24043716,0.78947365,0.07017543,0.8245614,0.7719298
1.0,1.0,0.0,0.19024391,1.0,0.17808218,0.18333332,0.8666667,0.13333333,0.8666667,0.7333333
1.0,1.0,0.0,0.14136125,0.625,0.111801244,0.11111111,0.9,0.16666666,0.6,0.73333335
1.0,1.0,0.0,0.22651935,0.71428573,0.1782178,0.16574585,0.91111106,0.111111104,0.8,0.6666666
1.0,1.0,0.0,0.18229166,0.85714287,0.12953366,0.13197967,0.945946,0.16216217,0.67567563,0.7027027
1.0,1.0,0.0,0.2,0.25,0.18222223,0.14285715,0.75,0.020833332,0.8541667,0.7083333
1.0,1.0,0.0,0.1778846,0.8,0.19371726,0.18918918,0.82222223,0.17777778,0.82222223,0.77777773
1.0,1.0,0.0,0.19704436,0.28571427,0.19487181,0.15668203,0.8510638,0.04255319,0.8085107,0.7234042
1.0,1.0,0.0,0.18932039,0.45454544,0.19786096,0.17261906,0.90697676,0.116279066,0.8604651,0.6744186
1.0,1.0,0.0,0.24175826,0.8333333,0.15609756,0.14077671,0.9166666,0.31250003,0.6666667,0.6041667
1.0,1.0,0.0,0.2244898,0.75,0.17619048,0.14705881,0.9777778,0.13333333,0.82222223,0.5555555
1.0,1.0,0.0,0.23913044,0.33333334,0.23004694,0.19339623,0.8,0.07272727,0.8909091,0.74545455
1.0,1.0,0.0,0.22,0.5,0.20895523,0.19491526,0.78571427,0.017857142,0.75,0.8214286
1.0,1.0,0.0,0.19796953,0.33333334,0.22807017,0.15135136,0.8666667,0.044444446,0.8666667,0.62222224
1.0,1.0,0.0,0.2882353,0.16666666,0.2090164,0.2556818,0.8305085,0.016949153,0.86440676,0.7627119
1.0,1.0,0.0,0.21491227,0.44444442,0.23404256,0.18041238,0.92452836,0.0754717,0.8301887,0.6603773
1.0,1.0,0.0,0.16587678,0.5,0.17,0.19902913,0.71428573,0.061224494,0.6938776,0.8367347
1.0,1.0,0.0,0.22959185,1.0,0.19889502,0.1837838,0.88235295,0.07843137,0.7058823,0.6666667
1.0,1.0,0.0,0.19021739,1.0,0.18867926,0.20858897,0.71428573,0.24489795,0.81632656,0.6938776
1.0,1.0,0.0,0.2204301,0.87500006,0.1737089,0.18719213,0.8367347,0.14285715,0.75510204,0.7755102
1.0,1.0,0.0,0.21319796,0.74999994,0.2087912,0.13114753,0.9545455,0.3409091,0.8636363,0.5454545
1.0,1.0,0.0,0.2962963,0.57142854,0.21900828,0.21551722,0.8484849,0.06060606,0.8030303,0.75757575
1.0,1.0,0.0,0.2039801,0.9166667,0.2295082,0.16465864,0.7592593,0.2037037,0.7777778,0.7592593
1.0,1.0,0.0,0.22746782,1.0,0.2513089,0.18965517,0.92982453,0.08771929,0.84210527,0.77192986
1.0,1.0,0.0,0.1989247,0.6666667,0.1778846,0.17415729,0.8809524,0.0952381,0.8809524,0.7380952
1.0,1.0,0.0,0.3478261,0.375,0.265,0.22772275,0.9333333,0.050000004,0.8833333,0.7666667
1.0,1.0,0.0,0.24561405,0.33333334,0.1875,0.14999999,0.89361703,0.06382979,0.89361703,0.63829786
1.0,1.0,0.0,0.2236842,0.5454545,0.16499999,0.13135593,0.8947368,0.15789473,0.8684211,0.8157894
1.0,1.0,0.0,0.29439253,1.0,0.26237622,0.19095479,0.984375,0.15625001,0.828125,0.59375
1.0,1.0,0.0,0.20487805,0.5,0.22164948,0.19473684,0.8571428,0.10204082,0.877551,0.75510204
1.0,1.0,0.0,0.21989529,0.5,0.19905216,0.1372549,0.91304344,0.0652174,0.9130435,0.6086956
1.0,1.0,0.0,0.18396227,0.6666667,0.20388351,0.123809524,0.8666667,0.17777777,0.93333334,0.57777774
1.0,1.0,0.0,0.15454546,0.8,0.17500001,0.121212125,0.8292683,0.09756098,0.85365856,0.58536583
1.0,1.0,0.0,0.19178082,0.625,0.15384616,0.16748767,0.9545455,0.11363636,0.72727275,0.77272725
1.0,1.0,0.0,0.21100919,1.0,0.25791857,0.21973094,0.73015875,0.04761905,0.9047619,0.7777778
1.0,1.0,0.0,0.17204303,0.45454544,0.18354431,0.1534091,0.9142857,0.14285713,0.82857144,0.7714286
1.0,1.0,0.0,0.24338625,1.0,0.24000002,0.16402118,0.8214286,0.17857142,0.85714287,0.55357146
1.0,1.0,0.0,0.19889502,0.8333333,0.17127073,0.13592233,0.94736844,0.13157894,0.8157895,0.73684216
1.0,1.0,0.0,0.24206348,0.5454545,0.27027026,0.25118482,0.8714286,0.08571429,0.85714287,0.75714284
1.0,1.0,0.0,0.21546963,0.625,0.2091837,0.17171718,0.78000003,0.099999994,0.82000005,0.68
1.0,1.0,0.0,0.18994412,0.6,0.1648936,0.16842104,0.82926834,0.07317073,0.75609756,0.78048784
1.0,1.0,0.0,0.2864583,1.0,0.22448982,0.18340611,0.94827586,0.12068965,0.7586207,0.72413796
1.0,1.0,0.0,0.24324323,0.8636364,0.2173913,0.1989796,0.88524586,0.31147543,0.8196721,0.6393443
1.0,1.0,0.0,0.2268041,0.71428573,0.2565445,0.2010582,0.8,0.0909091,0.8909091,0.6909091
1.0,1.0,0.0,0.14795919,0.46666664,0.15028901,0.12429378,0.9354839,0.22580646,0.8387097,0.7096774
1.0,1.0,0.0,0.18965517,0.45454547,0.14678898,0.17412937,0.825,0.125,0.8,0.875
1.0,1.0,0.0,0.21739131,0.75,0.19095479,0.1770335,0.90000004,0.17999999,0.76,0.74
1.0,1.0,0.0,0.21621622,0.5384615,0.17021276,0.12571429,0.88888896,0.19444445,0.88888896,0.6111111
1.0,1.0,0.0,0.18719213,0.39999998,0.25433528,0.17647058,0.7755102,0.040816322,0.89795923,0.7346939
1.0,1.0,0.0,0.17857143,0.8,0.22699386,0.15346533,0.90909094,0.18181816,0.84090906,0.7045454
1.0,1.0,0.0,0.18222223,0.42857143,0.17171718,0.2,0.91111106,0.06666667,0.75555557,0.8444444
1.0,1.0,0.0,0.20618558,0.0,0.25520834,0.1969697,0.754717,0.0,0.92452836,0.7358491
1.0,1.0,0.0,0.19774012,0.5,0.20408162,0.14285713,0.7291667,0.020833332,0.8333333,0.6666667
1.0,1.0,0.0,0.22619049,0.2,0.16842104,0.16931216,0.90476197,0.023809524,0.7619048,0.7619048
1.0,0.9726027,5.363368E-4,0.2777778,0.65217394,0.30454546,0.23214285,0.8219178,0.20547949,0.91780823,0.7123288
1.0,1.0,0.0,0.15846996,0.375,0.1826484,0.1754386,0.61702126,0.06382979,0.8510638,0.8510638
1.0,0.9833333,2.673082E-4,0.2901554,0.8181818,0.19487178,0.20192309,0.9333333,0.14999999,0.6333333,0.70000005
1.0,1.0,0.0,0.17142858,0.44444442,0.14457831,0.1299435,0.9090909,0.12121212,0.7272727,0.69696975
1.0,1.0,0.0,0.23684211,0.6,0.19248827,0.21656051,0.9375,0.062499996,0.8541667,0.7083333
1.0,1.0,0.0,0.19417475,1.0,0.16939892,0.11931819,1.0,0.024999999,0.775,0.525
1.0,1.0,0.0,0.23923445,0.75,0.21739131,0.16504857,0.9433962,0.16981132,0.6603773,0.6415095
1.0,1.0,0.0,0.23563221,0.71428573,0.2328767,0.19251338,0.7735849,0.18867923,0.9622642,0.6792453
1.0,1.0,0.0,0.17222223,0.25,0.14999999,0.1693989,0.8157895,0.05263158,0.7894737,0.8157894
1.0,1.0,0.0,0.15865384,0.125,0.18229166,0.14096916,0.84615386,0.025641024,0.89743584,0.8205128
1.0,1.0,0.0,0.20725389,0.5,0.23655914,0.172093,0.78431374,0.019607842,0.86274505,0.72549015
1.0,1.0,0.0,0.24479166,0.5,0.2292683,0.20258622,0.8245614,0.07017544,0.8245614,0.8245614
1.0,1.0,0.0,0.26168224,0.71428573,0.2761905,0.25615764,0.79999995,0.14285715,0.82857144,0.74285716
1.0,1.0,0.0,0.17105262,0.29999998,0.16751269,0.19270833,0.8863636,0.06818181,0.75,0.84090906
1.0,1.0,0.0,0.23809524,0.92857146,0.21777779,0.1724138,0.80357146,0.23214287,0.87500006,0.62500006
1.0,1.0,0.0,0.20855616,0.71428573,0.18128656,0.13592233,0.9285714,0.11904762,0.7380952,0.6666667
1.0,1.0,0.0,0.1775148,0.42857143,0.12442395,0.15277778,0.81081086,0.08108108,0.7297297,0.89189196
1.0,0.9791666,2.6645348E-4,0.2113402,0.8333334,0.24117646,0.15469614,0.8541667,0.10416668,0.8541666,0.5833334
1.0,0.9795918,2.6652453E-4,0.22580644,0.6153846,0.2383721,0.16,0.8571428,0.1632653,0.8367347,0.6530612
1.0,1.0,0.0,0.22169812,0.5,0.24120604,0.22872342,0.7966102,0.0677966,0.81355935,0.7288136
1.0,1.0,0.0,0.21195652,0.6666667,0.18061675,0.19117646,0.79591835,0.04081633,0.8367347,0.7959184
1.0,1.0,0.0,0.15920398,0.5,0.19512194,0.15816325,0.7804878,0.024390243,0.9756097,0.75609756
1.0,1.0,0.0,0.15348837,0.44444442,0.14925373,0.13736263,0.89189196,0.10810811,0.81081086,0.6756757
1.0,1.0,0.0,0.1724138,0.7692307,0.17045455,0.1235294,0.9090909,0.30303028,0.9090909,0.6363636
1.0,1.0,0.0,0.16939892,0.6666666,0.17857145,0.116161615,0.7948718,0.15384614,0.89743596,0.58974355
